,Unnamed: 0,Unnamed: 0.1,instrumentID_IC,tradedate,instrumentID_IH,ICopen,ICopen2,ICopen_ret,ICclose,IC_rest_of_the_day,IHopen,IHopen2,IHopen_ret,IHclose,IH_rest_of_the_day,dopen,signal,drest,ret,cum,fee_cum,fee_ret
650,650,650,IC1712.CCFX,2017/12/11,IH1712.CCFX,6198.2,6209.6,0.001839244,6270.6,0.009823499,2870,2861.8,-0.002857143,2901.4,0.013837445,0.004696387,1,-0.004013946,-0.004013946,2.335555139,1.801285622,-0.004413946
651,651,651,IC1712.CCFX,2017/12/12,IH1712.CCFX,6260,6257.8,-0.000351438,6226.8,-0.004953818,2899.4,2905.6,0.002138373,2849.6,-0.019273128,-0.002489811,-1,0.01431931,-0.01431931,2.3021116,1.77477194,-0.01471931
652,652,652,IC1712.CCFX,2017/12/13,IH1712.CCFX,6233,6235.8,0.000449222,6273.8,0.006093845,2853,2859.2,0.002173151,2872.6,0.004686626,-0.001723929,-1,0.00140722,-0.00140722,2.298872024,1.771564537,-0.00180722
653,653,653,IC1712.CCFX,2017/12/14,IH1712.CCFX,6278,6274,-0.000637146,6284,0.00159388,2881,2871.2,-0.003401597,2852.6,-0.006478128,0.002764451,1,0.008072007,0.008072007,2.317428535,1.785155993,0.007672007
654,654,654,IC1801.CCFX,2017/12/15,IH1801.CCFX,6259,6239.2,-0.003163445,6207,-0.005160918,2857.2,2849.6,-0.002659947,2825.6,-0.008422235,-0.000503498,-1,0.003261317,-0.003261317,2.309870667,1.778619972,-0.003661317
655,655,655,IC1801.CCFX,2017/12/18,IH1801.CCFX,6216,6204.2,-0.001898327,6161.8,-0.00683408,2832.8,2838.4,0.001976843,2838,-0.000140924,-0.00387517,-1,-0.006693156,0.006693156,2.325330991,1.789813104,0.006293156
656,656,656,IC1801.CCFX,2017/12/19,IH1801.CCFX,6177.6,6194,0.002654753,6234,0.006457862,2844,2845.6,0.000562588,2882.4,0.012932246,0.002092165,1,-0.006474384,-0.006474384,2.310275906,1.777509242,-0.006874384
657,657,657,IC1801.CCFX,2017/12/20,IH1801.CCFX,6230.4,6229.8,-9.63E-05,6158.4,-0.011461042,2885.4,2884.4,-0.000346572,2884.4,0,0.00025027,1,-0.011461042,-0.011461042,2.283797736,1.75642613,-0.011861042
658,658,658,IC1801.CCFX,2017/12/21,IH1801.CCFX,6160,6154.8,-0.000844156,6227,0.011730682,2876,2875,-0.000347705,2907,0.011130435,-0.000496451,-1,0.000600247,-0.000600247,2.282426893,1.75466927,-0.001000247
659,659,659,IC1801.CCFX,2017/12/22,IH1801.CCFX,6234,6241.8,0.001251203,6243.2,0.000224294,2907,2910.2,0.001100791,2890.6,-0.006734932,0.000150412,1,0.006959227,0.006959227,2.298310819,1.766178543,0.006559227
660,660,660,IC1801.CCFX,2017/12/25,IH1801.CCFX,6245.4,6262,0.002657956,6162,-0.015969339,2892.2,2910.2,0.006223636,2887.8,-0.007697065,-0.00356568,-1,-0.008272273,0.008272273,2.317323075,1.780082384,0.007872273
661,661,661,IC1801.CCFX,2017/12/26,IH1801.CCFX,6163,6149.8,-0.002141814,6219.4,0.011317441,2891.8,2897.2,0.001867349,2909,0.004072898,-0.004009163,-1,0.007244543,-0.007244543,2.300535128,1.766474467,-0.007644543
662,662,662,IC1801.CCFX,2017/12/27,IH1801.CCFX,6230,6217.8,-0.001958266,6156.2,-0.009907041,2904.8,2907.8,0.001032773,2842.6,-0.02242245,-0.00299104,-1,0.012515409,-0.012515409,2.27174299,1.743659727,-0.012915409
663,663,663,IC1801.CCFX,2017/12/28,IH1801.CCFX,6145,6161.8,0.00273393,6206,0.007173229,2852,2845.2,-0.002384292,2866.6,0.00752144,0.005118222,1,-0.000348211,-0.000348211,2.270951944,1.742355101,-0.000748211
664,664,664,IC1801.CCFX,2017/12/29,IH1801.CCFX,6206,6213,0.001127941,6280.8,0.010912603,2872.8,2875,0.000765803,2869.2,-0.002017391,0.000362137,1,0.012929994,0.012929994,2.300315339,1.7641868,0.012529994
665,665,665,IC1801.CCFX,2018/1/2,IH1801.CCFX,6293,6280,-0.002065787,6345,0.010350318,2873.2,2890.4,0.005986357,2918.4,0.009687241,-0.008052144,-1,0.000663078,-0.000663078,2.29879005,1.762311332,-0.001063078
666,666,666,IC1801.CCFX,2018/1/3,IH1801.CCFX,6350,6340.4,-0.001511811,6388.2,0.007538957,2920.8,2922.2,0.000479321,2923,0.000273766,-0.001991132,-1,0.00726519,-0.00726519,2.282088903,1.748802881,-0.00766519
667,667,667,IC1801.CCFX,2018/1/4,IH1801.CCFX,6375,6385.2,0.0016,6406.8,0.003382823,2928,2921.6,-0.002185792,2929.2,0.002601314,0.003785792,1,0.000781508,0.000781508,2.283872375,1.749470064,0.000381508
668,668,668,IC1801.CCFX,2018/1/5,IH1801.CCFX,6407.2,6403.4,-0.000593083,6400.8,-0.000406034,2929.2,2927.2,-0.00068278,2942.8,0.005329325,8.97E-05,1,-0.005735359,-0.005735359,2.270773547,1.738736436,-0.006135359
669,669,669,IC1801.CCFX,2018/1/8,IH1801.CCFX,6400.8,6404.2,0.000531184,6433,0.004497049,2946,2942.2,-0.001289885,2950.2,0.002719054,0.001821068,1,0.001777995,0.001777995,2.274810971,1.741132406,0.001377995
670,670,670,IC1801.CCFX,2018/1/9,IH1801.CCFX,6433,6428.8,-0.000652884,6435,0.00096441,2950.2,2958,0.002643889,2979.8,0.007369844,-0.003296772,-1,-0.006405434,0.006405434,2.289382123,1.751588663,0.006005434
671,671,671,IC1801.CCFX,2018/1/10,IH1801.CCFX,6427,6420,-0.001089155,6406.6,-0.002087227,2979,2976.2,-0.000939913,3000.4,0.008131174,-0.000149242,-1,-0.010218401,0.010218401,2.312775948,1.768786463,0.009818401
672,672,672,IC1801.CCFX,2018/1/11,IH1801.CCFX,6384.8,6386.4,0.000250595,6423.2,0.005762245,2995.6,2993,-0.00086794,2999,0.002004678,0.001118535,1,0.003757567,0.003757567,2.321466359,1.774725283,0.003357567
673,673,673,IC1801.CCFX,2018/1/12,IH1801.CCFX,6419.8,6409.4,-0.001619988,6401.2,-0.001279371,3002.6,3001,-0.000532872,3026.6,0.00853049,-0.001087117,-1,-0.009809861,0.009809861,2.344239621,1.791425201,0.009409861
674,674,674,IC1801.CCFX,2018/1/15,IH1801.CCFX,6393.2,6367.8,-0.003972971,6273,-0.014887402,3035.2,3033.8,-0.000461255,3049.2,0.005076142,-0.003511717,-1,-0.019963544,0.019963544,2.391038953,1.826471827,0.019563544
675,675,675,IC1801.CCFX,2018/1/16,IH1801.CCFX,6261.2,6272.2,0.001756852,6285.6,0.002136411,3045.6,3051.6,0.001970055,3073.8,0.007274872,-0.000213203,-1,-0.005138461,0.005138461,2.403325213,1.835126492,0.004738461
676,676,676,IC1801.CCFX,2018/1/17,IH1801.CCFX,6279.6,6255.2,-0.003885598,6250,-0.000831308,3077,3094.6,0.005719857,3079,-0.005041039,-0.009605455,-1,0.004209731,-0.004209731,2.39320786,1.826667053,-0.004609731
677,677,677,IC1801.CCFX,2018/1/18,IH1801.CCFX,6252,6273,0.003358925,6285.6,0.002008608,3100,3111.6,0.003741935,3114.6,0.000964134,-0.00038301,-1,0.001044474,-0.001044474,2.390708217,1.824028479,-0.001444474
678,678,678,IC1802.CCFX,2018/1/19,IH1802.CCFX,6268,6258,-0.001595405,6232,-0.004154682,3148.8,3150.8,0.000635163,3133.8,-0.005395455,-0.002230568,-1,0.001240773,-0.001240773,2.38774189,1.821035663,-0.001640773
679,679,679,IC1802.CCFX,2018/1/22,IH1802.CCFX,6234.8,6229.2,-0.000898184,6348.6,0.01916779,3125,3133,0.00256,3145.6,0.004021704,-0.003458184,-1,0.015146086,-0.015146086,2.351576946,1.792725686,-0.015546086
680,680,680,IC1802.CCFX,2018/1/23,IH1802.CCFX,6346.8,6344.2,-0.000409655,6345.8,0.000252199,3156.8,3169.6,0.004054739,3195,0.008013629,-0.004464394,-1,-0.007761431,0.007761431,2.369828548,1.805922711,0.007361431
681,681,681,IC1802.CCFX,2018/1/24,IH1802.CCFX,6350,6373,0.003622047,6409.6,0.005742978,3200.4,3207,0.002062242,3188,-0.00592454,0.001559805,1,0.011667518,0.011667518,2.397478565,1.826270978,0.011267518
682,682,682,IC1802.CCFX,2018/1/25,IH1802.CCFX,6395,6413,0.002814699,6387,-0.004054265,3188.2,3177.6,-0.00332476,3164.8,-0.004028197,0.006139459,1,-2.61E-05,-2.61E-05,2.397416069,1.825492864,-0.000426067
683,683,683,IC1802.CCFX,2018/1/26,IH1802.CCFX,6387,6395.6,0.001346485,6397,0.0002189,3163,3169.4,0.002023396,3189,0.006184136,-0.00067691,-1,-0.005965235,0.005965235,2.41171722,1.835652161,0.005565235
684,684,684,IC1802.CCFX,2018/1/29,IH1802.CCFX,6396.8,6394,-0.000437719,6312.2,-0.012793244,3199.6,3210.2,0.003312914,3127,-0.025917388,-0.003750633,-1,0.013124145,-0.013124145,2.380065495,1.810826536,-0.013524145
685,685,685,IC1802.CCFX,2018/1/30,IH1802.CCFX,6307.8,6331.6,0.003773106,6302.8,-0.004548613,3129,3125,-0.001278364,3087.2,-0.012096,0.00505147,1,0.007547387,0.007547387,2.398028769,1.823769213,0.007147387
686,686,686,IC1802.CCFX,2018/1/31,IH1802.CCFX,6280,6253.2,-0.004267516,6186.6,-0.010650547,3079.6,3091,0.003701779,3125,0.010999676,-0.007969295,-1,-0.021650223,0.021650223,2.449946628,1.862524717,0.021250223
687,687,687,IC1802.CCFX,2018/2/1,IH1802.CCFX,6189.8,6203.8,0.002261786,5970,-0.037686579,3125.8,3132.8,0.002239427,3140.6,0.002489785,2.24E-05,1,-0.040176365,-0.040176365,2.351516679,1.786950234,-0.040576365
688,688,688,IC1802.CCFX,2018/2/2,IH1802.CCFX,5959.4,5903.4,-0.009396919,5986.2,0.014025816,3120.8,3117.6,-0.001025378,3158,0.012958686,-0.008371541,-1,0.001067129,-0.001067129,2.349007306,1.784328547,-0.001467129
689,689,689,IC1802.CCFX,2018/2/5,IH1802.CCFX,5930,5935.8,0.000978078,5979.8,0.007412649,3119.6,3143,0.007500962,3193.2,0.015972001,-0.006522884,-1,-0.008559353,0.008559353,2.369113288,1.798887513,0.008159353
690,690,690,IC1802.CCFX,2018/2/6,IH1802.CCFX,5913,5898,-0.002536783,5686.8,-0.035808749,3145,3138,-0.002225755,3110,-0.008922881,-0.000311028,-1,-0.026885868,0.026885868,2.432808955,1.84653261,0.026485868
691,691,691,IC1802.CCFX,2018/2/7,IH1802.CCFX,5805.2,5813,0.001343623,5663,-0.025804232,3148,3143.4,-0.001461245,3018.4,-0.039765859,0.002804868,1,0.013961627,0.013961627,2.466774925,1.871574596,0.013561627
692,692,692,IC1802.CCFX,2018/2/8,IH1802.CCFX,5689,5723.4,0.006046757,5747,0.004123423,3008,3004.4,-0.001196809,2936,-0.022766609,0.007243565,1,0.026890032,0.026890032,2.533106582,1.921152667,0.026490032
693,693,693,IC1802.CCFX,2018/2/9,IH1802.CCFX,5645,5611.6,-0.00591674,5504,-0.019174567,2885,2851.6,-0.011577123,2773.6,-0.027353065,0.005660383,1,0.008178498,0.008178498,2.553823589,1.936096349,0.007778498
694,694,694,IC1802.CCFX,2018/2/12,IH1802.CCFX,5595,5578,-0.003038427,5661,0.014879885,2785.2,2776,-0.003303174,2792.2,0.005835735,0.000264747,1,0.00904415,0.00904415,2.576920754,1.952832257,0.00864415
695,695,695,IC1802.CCFX,2018/2/13,IH1802.CCFX,5700.4,5709.2,0.001543751,5713.8,0.000805717,2826.2,2843,0.005944378,2844,0.000351741,-0.004400626,-1,0.000453976,-0.000453976,2.575750894,1.951164585,-0.000853976
696,696,696,IC1802.CCFX,2018/2/14,IH1802.CCFX,5719.2,5712.6,-0.001154008,5730,0.003045899,2858.8,2853.6,-0.001818945,2868.6,0.005256518,0.000664937,1,-0.00221062,-0.00221062,2.570056888,1.946070837,-0.00261062
697,697,697,IC1803.CCFX,2018/2/22,IH1803.CCFX,5780,5740,-0.006920415,5825,0.014808362,2913.8,2905.6,-0.002814195,2916,0.003579295,-0.004106221,-1,0.011229067,-0.011229067,2.541197547,1.923439848,-0.011629067
698,698,698,IC1803.CCFX,2018/2/23,IH1803.CCFX,5830,5833.4,0.00058319,5833.4,0,2929.4,2924,-0.001843381,2953.8,0.010191518,0.002426571,1,-0.010191518,-0.010191518,2.515298885,1.9030677,-0.010591518
699,699,699,IC1803.CCFX,2018/2/26,IH1803.CCFX,5876.6,5902.6,0.004424327,6004.6,0.01728052,2974.2,2982.4,0.002757044,2972,-0.003487124,0.001667283,1,0.020767645,0.020767645,2.567535719,1.941828707,0.020367645
700,700,700,IC1803.CCFX,2018/2/27,IH1803.CCFX,5998,5992.6,-0.0009003,5979.6,-0.002169342,2982.4,2968.4,-0.004694206,2917.6,-0.017113597,0.003793906,1,0.014944254,0.014944254,2.605905626,1.970071158,0.014544254
701,701,701,IC1803.CCFX,2018/2/28,IH1803.CCFX,5953.6,5934,-0.003292126,5983.4,0.008324907,2900.6,2879.8,-0.00717093,2868.8,-0.00381971,0.003878804,1,0.012144617,0.012144617,2.637553352,1.993208889,0.011744617
702,702,702,IC1803.CCFX,2018/3/1,IH1803.CCFX,5957.8,5973,0.002551277,6057.8,0.014197221,2855.2,2865,0.003432334,2886.2,0.007399651,-0.000881057,-1,0.00679757,-0.00679757,2.619624399,1.978862629,-0.00719757
703,703,703,IC1803.CCFX,2018/3/2,IH1803.CCFX,6019.8,6049.6,0.004950331,6035.2,-0.002380323,2861.2,2866.4,0.001817419,2861.2,-0.001814122,0.003132911,1,-0.0005662,-0.0005662,2.618141166,1.976950651,-0.0009662
704,704,704,IC1803.CCFX,2018/3/5,IH1803.CCFX,6050.2,6047.6,-0.000429738,6019.2,-0.004696078,2871.4,2885.8,0.005014975,2856.2,-0.010257121,-0.005444713,-1,0.005561043,-0.005561043,2.60358157,1.965165962,-0.005961043
705,705,705,IC1803.CCFX,2018/3/6,IH1803.CCFX,6035.8,6058.8,0.003810597,6111.8,0.008747607,2882,2875.4,-0.002290076,2895.8,0.007094665,0.006100673,1,0.001652942,0.001652942,2.607885138,1.967628201,0.001252942
706,706,706,IC1803.CCFX,2018/3/7,IH1803.CCFX,6095,6097,0.000328138,6031,-0.010824996,2891,2900.4,0.00325147,2873,-0.009446973,-0.002923332,-1,-0.001378023,0.001378023,2.611478864,1.969552586,0.000978023
707,707,707,IC1803.CCFX,2018/3/8,IH1803.CCFX,6049,6056.4,0.001223343,6095.4,0.006439469,2885,2874.2,-0.003743501,2899.8,0.008906826,0.004966844,1,-0.002467357,-0.002467357,2.605035413,1.963905176,-0.002867357
708,708,708,IC1803.CCFX,2018/3/9,IH1803.CCFX,6108.8,6100.2,-0.001407805,6198.8,0.016163404,2910,2916.2,0.002130584,2908.4,-0.002674714,-0.003538389,-1,0.018838118,-0.018838118,2.555961448,1.926123336,-0.019238118
709,709,709,IC1803.CCFX,2018/3/12,IH1803.CCFX,6233,6244.6,0.001861062,6275.4,0.004932261,2930.2,2921.4,-0.003003208,2910,-0.003902239,0.00486427,1,0.0088345,0.0088345,2.57854209,1.942369223,0.0084345
710,710,710,IC1803.CCFX,2018/3/13,IH1803.CCFX,6274.6,6256.8,-0.002836834,6241,-0.002525253,2914.8,2897.6,-0.005900919,2874.8,-0.007868581,0.003064085,1,0.005343328,0.005343328,2.592320087,1.951970992,0.004943328
711,711,711,IC1803.CCFX,2018/3/14,IH1803.CCFX,6234.4,6232,-0.000384961,6177,-0.008825417,2870,2864.2,-0.002020906,2868.2,0.001396551,0.001635945,1,-0.010221968,-0.010221968,2.565821475,1.931237219,-0.010621968
712,712,712,IC1803.CCFX,2018/3/15,IH1803.CCFX,6165,6162.4,-0.000421736,6172,0.001557835,2856.6,2871.6,0.005250998,2899.2,0.009611366,-0.005672733,-1,-0.008053532,0.008053532,2.5864854,1.946018005,0.007653532
713,713,713,IC1804.CCFX,2018/3/16,IH1804.CCFX,6124.6,6136,0.001861346,6084.6,-0.008376793,2900,2894.6,-0.001862069,2864.6,-0.010364126,0.003723415,1,0.001987334,0.001987334,2.591625609,1.949106985,0.001587334
714,714,714,IC1804.CCFX,2018/3/19,IH1804.CCFX,6088,6057.8,-0.004960578,6080.4,0.003730727,2869.8,2866.4,-0.001184752,2897.4,0.01081496,-0.003775827,-1,-0.007084232,0.007084232,2.609985287,1.962135268,0.006684232
715,715,715,IC1804.CCFX,2018/3/20,IH1804.CCFX,6050,6044,-0.000991736,6103.2,0.009794838,2882.2,2891.2,0.003122615,2900,0.003043719,-0.00411435,-1,0.006751119,-0.006751119,2.592364966,1.948103806,-0.007151119
716,716,716,IC1804.CCFX,2018/3/21,IH1804.CCFX,6123.4,6142,0.003037528,6040,-0.016606968,2931.8,2917,-0.005048093,2884,-0.011312993,0.008085621,1,-0.005293976,-0.005293976,2.578641049,1.93701135,-0.005693976
717,717,717,IC1804.CCFX,2018/3/22,IH1804.CCFX,6075,6086.4,0.001876543,6037.4,-0.008050736,2894.6,2894,-0.000207283,2859,-0.012093988,0.002083826,1,0.004043251,0.004043251,2.589067143,1.944068369,0.003643251
718,718,718,IC1804.CCFX,2018/3/23,IH1804.CCFX,5871,5816.4,-0.009299949,5665.6,-0.02592669,2785.8,2774.4,-0.004092182,2734.4,-0.014417532,-0.005207767,-1,-0.011509158,0.011509158,2.618865127,1.965665333,0.011109158
719,719,719,IC1804.CCFX,2018/3/26,IH1804.CCFX,5681,5673.2,-0.001372998,5846,0.030459,2750,2740.6,-0.003418182,2729.6,-0.00401372,0.002045184,1,0.03447272,0.03447272,2.70914453,2.032640897,0.03407272
720,720,720,IC1804.CCFX,2018/3/27,IH1804.CCFX,5907,5934,0.004570848,6005.6,0.01206606,2765,2759.8,-0.001880651,2738.2,-0.007826654,0.006451499,1,0.019892714,0.019892714,2.763036768,2.072262585,0.019492714
721,721,721,IC1804.CCFX,2018/3/28,IH1804.CCFX,5934,5958.4,0.004111898,5915.2,-0.007250269,2710.2,2711.4,0.000442772,2669.4,-0.015490153,0.003669126,1,0.008239884,0.008239884,2.785803871,2.088508883,0.007839884
722,722,722,IC1804.CCFX,2018/3/29,IH1804.CCFX,5951.2,5981.8,0.00514182,6012,0.005048648,2685,2680.2,-0.001787709,2733.6,0.019923886,0.00692953,1,-0.014875239,-0.014875239,2.744364373,2.056606412,-0.015275239
723,723,723,IC1804.CCFX,2018/3/30,IH1804.CCFX,6022,6028,0.000996347,6101,0.012110153,2733,2737.6,0.001683132,2712.4,-0.009205143,-0.000686785,-1,0.021315296,-0.021315296,2.685867435,2.011946595,-0.021715296
724,724,724,IC1804.CCFX,2018/4/2,IH1804.CCFX,6129.8,6099.6,-0.004926751,6075,-0.004033051,2716.6,2695.2,-0.007877494,2696,0.000296824,0.002950743,1,-0.004329875,-0.004329875,2.674237964,2.002430339,-0.004729875
725,725,725,IC1804.CCFX,2018/4/3,IH1804.CCFX,6001,6018,0.002832861,6023.4,0.000897308,2680.4,2681,0.000223847,2702,0.007832898,0.002609014,1,-0.00693559,-0.00693559,2.655690545,1.98774133,-0.00733559
726,726,726,IC1804.CCFX,2018/4/4,IH1804.CCFX,6055,6065.6,0.001750619,5976,-0.014771828,2709.6,2703.4,-0.002288161,2698,-0.001997485,0.00403878,1,-0.012774343,-0.012774343,2.621765842,1.961554144,-0.013174343
727,727,727,IC1804.CCFX,2018/4/9,IH1804.CCFX,5986.4,6012,0.00427636,5981.8,-0.005023287,2708.4,2711.8,0.001255354,2717.8,0.002212553,0.003021006,1,-0.007235839,-0.007235839,2.602795166,1.946576031,-0.007635839
728,728,728,IC1804.CCFX,2018/4/10,IH1804.CCFX,6000,5991.6,-0.0014,6048,0.009413178,2718,2713,-0.001839588,2781.8,0.025359381,0.000439588,1,-0.015946202,-0.015946202,2.561290468,1.914756906,-0.016346202
729,729,729,IC1804.CCFX,2018/4/11,IH1804.CCFX,6078.6,6069,-0.001579311,6055,-0.002306805,2785.2,2787.8,0.000933506,2780,-0.002797905,-0.002512817,-1,0.0004911,-0.0004911,2.560032618,1.913050666,-0.0008911
730,730,730,IC1804.CCFX,2018/4/12,IH1804.CCFX,6047.4,6065.6,0.003009558,6022.8,-0.007056186,2786,2781.4,-0.001651113,2747.2,-0.012295966,0.004660671,1,0.00523978,0.00523978,2.573446626,1.922309411,0.00483978
731,731,731,IC1804.CCFX,2018/4/13,IH1804.CCFX,6060.2,6073.8,0.00224415,6010,-0.010504133,2762.8,2767.8,0.001809758,2720.8,-0.016980996,0.000434392,1,0.006476863,0.006476863,2.590114488,1.933991022,0.006076863
732,732,732,IC1804.CCFX,2018/4/16,IH1804.CCFX,6018.8,6022,0.000531667,5989,-0.005479907,2719.2,2720.4,0.000441306,2653.6,-0.024555212,9.04E-05,1,0.019075305,0.019075305,2.639521713,1.970108895,0.018675305
733,733,733,IC1804.CCFX,2018/4/17,IH1804.CCFX,6008.8,6028,0.003195314,5888,-0.02322495,2663.2,2672,0.003304296,2633.2,-0.014520958,-0.000108982,-1,-0.008703992,0.008703992,2.66249609,1.986468664,0.008303992
734,734,734,IC1804.CCFX,2018/4/18,IH1804.CCFX,5936.6,5905.6,-0.005221844,5951,0.007687619,2666,2656,-0.003750938,2649.2,-0.002560241,-0.001470906,-1,0.010247859,-0.010247859,2.635211204,1.965317025,-0.010647859
735,735,735,IC1804.CCFX,2018/4/19,IH1804.CCFX,5965,5981,0.002682313,6000,0.003176726,2662.6,2668.2,0.002103207,2684.4,0.006071509,0.000579106,1,-0.002894783,-0.002894783,2.62758284,1.958841732,-0.003294783
736,736,736,IC1805.CCFX,2018/4/20,IH1805.CCFX,5939.8,5918.8,-0.003535473,5837,-0.013820369,2676.4,2667.8,-0.003213272,2636.2,-0.011844966,-0.000322201,-1,-0.001975403,0.001975403,2.632773376,1.961927698,0.001575403
